"id","source","pmid","doi","title","authorString","journalTitle","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate","pmcid","issue","journalVolume","versionNumber"
"36990297","MED","36990297","10.1016/j.bbi.2023.03.022","COVID-19 vaccination for the prevention and treatment of long COVID: A systematic review and meta-analysis.","Ceban F, Kulzhabayeva D, Rodrigues NB, Di Vincenzo JD, Gill H, Subramaniapillai M, Lui LMW, Cao B, Mansur RB, Ho RC, Burke MJ, Rhee TG, Rosenblat JD, McIntyre RS.","Brain Behav Immun","2023","0889-1591; 1090-2139; ","211-229","meta-analysis; systematic review; review-article; journal article","Y","Y","Y","Y","N","Y",71,"Y","Y","N","Y","N","2023-04-05","2023-03-27","PMC10067136",NA,"111",NA
"38183134","MED","38183134","10.1186/s12957-023-03262-9","Treatment in certified cancer centers is related to better survival in patients with colon and rectal cancer: evidence from a large German cohort study.","Bierbaum V, Bobeth C, Roessler M, Gerken M, Tol KK, Reissfelder C, Fürst A, Günster C, Dröge P, Ruhnke T, Klinkhammer-Schalke M, Schmitt J, Schoffer O.","World J Surg Oncol","2024","1477-7819","11","research-article; journal article","Y","Y","Y","Y","N","Y",8,"Y","Y","N","Y","Y","2024-01-07","2024-01-06","PMC10770882","1","22",NA
"36875389","MED","36875389","10.3389/fpubh.2023.1088833","Incidence of cognitive impairment after hypothetical interventions on depression, nighttime sleep duration, and leisure activity engagement among older Chinese adults: An application of the parametric g-formula.","Zhang N, Chen F, Wang C, Yan P.","Front Public Health","2023","2296-2565","1088833","research support, non-u.s. gov't; research-article; journal article","Y","Y","Y","Y","N","N",5,"Y","Y","N","Y","N","2023-03-07","2023-02-15","PMC9975736",NA,"11",NA
"35984990","MED","35984990","10.1158/1055-9965.epi-22-0495","The Timing, the Treatment, the Question: Comparison of Epidemiologic Approaches to Minimize Immortal Time Bias in Real-World Data Using a Surgical Oncology Example.","Duchesneau ED, Jackson BE, Webster-Clark M, Lund JL, Reeder-Hayes KE, Nápoles AM, Strassle PD.","Cancer Epidemiol Biomarkers Prev","2022","1055-9965; 1538-7755; ","2079-2086","research support, n.i.h., intramural; research-article; journal article; research support, n.i.h., extramural","Y","Y","Y","Y","N","Y",15,"Y","Y","N","Y","N","2022-08-22","2022-11-01","PMC9627261","11","31",NA
"36316080","MED","36316080","10.1136/bmjopen-2021-060358","Retrospective cohort study to assess the association between treatment with tocilizumab and mortality among mechanically ventilated patients with COVID-19.","Skarbinski J, Liu L, Hong V, Amsden LB, Fireman BH, Yau VM, Incerti D, Qian L, Fischer H, Ackerson BK, Shaw SF, Tartof SY.","BMJ Open","2022","2044-6055","e060358","research support, non-u.s. gov't; research-article; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2022-11-01","2022-10-31","PMC9627573","10","12",NA
"37016340","MED","37016340","10.1186/s12874-023-01882-z","Design and analysis of outcomes following SARS-CoV-2 infection in veterans.","Smith VA, Berkowitz TSZ, Hebert P, Wong ES, Niederhausen M, Pura JA, Berry K, Green P, Korpak A, Fox A, Baraff A, Hickok A, Shahoumian TA, Bohnert ASB, Hynes DM, Boyko EJ, Ioannou GN, Iwashyna TJ, Bowling CB, O'Hare AM, Maciejewski ML.","BMC Med Res Methodol","2023","1471-2288","81","research support, non-u.s. gov't; research-article; research support, u.s. gov't, non-p.h.s.; journal article","Y","Y","Y","Y","N","Y",12,"Y","Y","N","Y","N","2023-04-05","2023-04-04","PMC10071454","1","23",NA
"36274490","MED","36274490","10.1016/j.intimp.2022.109346","Monkeypox virus vaccine evolution and global preparedness for vaccination.","Chakraborty C, Bhattacharya M, Ranjan Sharma A, Dhama K.","Int Immunopharmacol","2022","1567-5769; 1878-1705; ","109346","brief-report; journal article","Y","Y","Y","Y","N","N",18,"Y","Y","N","Y","Y","2022-10-24","2022-10-20","PMC9582788","pt a","113",NA
"37849997","MED","37849997","10.1016/j.ekir.2023.07.020","Residual Kidney Function and Cause-Specific Mortality Among Incident Hemodialysis Patients.","Okazaki M, Obi Y, Shafi T, Rhee CM, Kovesdy CP, Kalantar-Zadeh K.","Kidney Int Rep","2023","2468-0249","1989-2000","research-article; journal article","Y","Y","Y","Y","N","Y",5,"Y","Y","N","Y","N","2023-10-18","2023-08-03","PMC10577493","10","8",NA
"34041538","MED","34041538","10.1093/ajcn/nqab100","Estimating the effect of nutritional interventions using observational data: the American Heart Association's 2020 Dietary Goals and mortality.","Chiu YH, Chavarro JE, Dickerman BA, Manson JE, Mukamal KJ, Rexrode KM, Rimm EB, Hernán MA.","Am J Clin Nutr","2021","0002-9165; 1938-3207; ","690-703","research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural","N","Y","Y","Y","N","Y",37,"Y","Y","N","Y","N","2021-05-28","2021-08-01","PMC8326054","2","114",NA
"36387301","MED","36387301","10.1093/sleepadvances/zpac030","Nightmare disorder and low back pain in veterans: cross-sectional association and effect over time.","Taylor KA, Schwartz SW, Alman AC, Goode AP, Dagne GA, Sebastião YV, Foulis PR.","Sleep Adv","2022","2632-5012","zpac030","research-article; journal article","Y","Y","Y","Y","N","Y",1,"Y","Y","N","Y","N","2022-11-18","2022-09-10","PMC9648406","1","3",NA
"35657621","MED","35657621","10.1001/jamanetworkopen.2022.15878","Association of Uric Acid-Lowering Therapy With Incident Chronic Kidney Disease.","Hassan W, Hassan W, Shrestha P, Sumida K, Thomas F, Sweeney PL, Potukuchi PK, Rhee CM, Streja E, Kalantar-Zadeh K, Kovesdy CP.","JAMA Netw Open","2022","2574-3805","e2215878","research-article; research support, u.s. gov't, non-p.h.s.; journal article","Y","Y","Y","N","N","Y",36,"Y","Y","N","Y","N","2022-06-04","2022-06-01","PMC9166229","6","5",NA
"37918923","MED","37918923","10.1136/bmjopen-2023-072531","Evaluation of variation in special educational needs provision and its impact on health and education using administrative records for England: umbrella protocol for a mixed-methods research programme.","Zylbersztejn A, Lewis K, Nguyen V, Matthews J, Winterburn I, Karwatowska L, Barnes S, Lilliman M, Saxton J, Stone A, Boddy K, Downs J, Logan S, Rahi J, Black-Hawkins K, Dearden L, Ford T, Harron K, De Stavola B, Gilbert R.","BMJ Open","2023","2044-6055","e072531","research support, non-u.s. gov't; research-article; journal article","Y","Y","Y","Y","N","Y",7,"Y","Y","N","Y","N","2023-11-03","2023-11-02","PMC10626865","11","13",NA
"37523183","MED","37523183","10.1001/jamanetworkopen.2023.26371","Calcitonin Gene-Related Peptide Monoclonal Antibodies and Risk of SARS-CoV-2 Infection and Severe COVID-19 Outcomes Among Veterans With Migraine Disorder.","Wang K, Fenton BT, Deng Y, Anthony SE, Dao VX, Schindler E, Lipton RB, Guirguis A, Skanderson M, Seng EK, Sico JJ.","JAMA Netw Open","2023","2574-3805","e2326371","research-article; research support, u.s. gov't, non-p.h.s.; journal article","Y","Y","Y","N","N","Y",5,"Y","Y","N","Y","N","2023-08-02","2023-07-03","PMC10391301","7","6",NA
"38382465","MED","38382465","10.1016/j.xcrm.2023.101379","Artificial intelligence and open science in discovery of disease-modifying medicines for Alzheimer's disease.","Cheng F, Wang F, Tang J, Zhou Y, Fu Z, Zhang P, Haines JL, Leverenz JB, Gan L, Hu J, Rosen-Zvi M, Pieper AA, Cummings J.","Cell Rep Med","2024","2666-3791","101379","review-article; review; journal article","Y","Y","Y","Y","N","Y",22,"Y","Y","N","Y","Y","2024-02-22","2024-02-01","PMC10897520","2","5",NA
"37847518","MED","37847518","10.2215/cjn.0000000000000328","BNT162b2 versus mRNA-1273 Third Dose COVID-19 Vaccine in Patients with CKD and Maintenance Dialysis Patients.","Yau K, Tam P, Chan CT, Hu Q, Qi F, Abe KT, Kurtesi A, Jiang Y, Estrada-Codecido J, Brown T, Liu L, Siwakoti A, Leis JA, Levin A, Oliver MJ, Colwill K, Gingras AC, Hladunewich MA.","Clin J Am Soc Nephrol","2024","1555-9041; 1555-905x; ","85-97","comparative study; research-article; multicenter study; randomized controlled trial; journal article","Y","Y","Y","N","N","N",6,"Y","Y","N","Y","Y","2023-10-18","2023-10-17","PMC10843183","1","19",NA
"36496454","MED","36496454","10.1038/s41467-022-35157-w","Causal inference in medical records and complementary systems pharmacology for metformin drug repurposing towards dementia.","Charpignon ML, Vakulenko-Lagun B, Zheng B, Magdamo C, Su B, Evans K, Rodriguez S, Sokolov A, Boswell S, Sheu YH, Somai M, Middleton L, Hyman BT, Betensky RA, Finkelstein SN, Welsch RE, Tzoulaki I, Blacker D, Das S, Albers MW.","Nat Commun","2022","2041-1723","7652","research-article; journal article","Y","Y","Y","Y","N","Y",34,"Y","Y","N","Y","Y","2022-12-11","2022-12-10","PMC9741618","1","13",NA
"36722651","MED","36722651","10.1111/ppe.12951","Bounding the average causal effect in Mendelian randomisation studies with multiple proposed instruments: An application to prenatal alcohol exposure and attention deficit hyperactivity disorder.","Diemer EW, Havdahl A, Andreassen OA, Munafò MR, Njolstad PR, Tiemeier H, Zuccolo L, Swanson SA.","Paediatr Perinat Epidemiol","2023","0269-5022; 1365-3016; ","326-337","research support, non-u.s. gov't; research-article; journal article","Y","Y","Y","Y","N","Y",4,"Y","Y","N","Y","Y","2023-02-01","2023-02-01","PMC10946905","4","37",NA
"40113476","MED","40113476","10.1016/j.bja.2025.02.012","Multimorbidity and analgesic-related harms: a systematic review.","Grant CH, Walker H, Barnett KN, Mark PB, Colvin LA, Bell S.","Br J Anaesth","2025","0007-0912; 1471-6771; ","1717-1745","systematic review; review-article; review; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2025-03-21","2025-03-20","PMC12106897","6","134",NA
"38447164","MED","38447164","10.1002/advs.202308312","Structural Relationships to Efficacy for Prazole-Derived Antivirals.","Nyenhuis DA, Watanabe S, Bernstein R, Swenson RE, Raju N, Sabbasani VR, Mushti C, Lee DY, Carter C, Tjandra N.","Adv Sci (Weinh)","2024","2198-3844","e2308312","research-article; journal article","Y","Y","Y","Y","N","Y",2,"Y","Y","N","Y","Y","2024-03-07","2024-03-06","PMC11095225","18","11",NA
"PMC7419733","PMC",NA,NA,"Late‐Breaking and COVID‐19 Abstracts",NA,"Res Pract Thromb Haemost","2020","2475-0379","1-28","abstract","Y","Y","Y","Y","N","N",0,"N","Y","N","Y","Y","2020-08-14","2020-07-01","PMC7419733","7","4",NA
"33201514","MED","33201514","10.1111/anae.15303","Routinely collected data and patient-centred research in anaesthesia and peri-operative care: a narrative review.","Armstrong RA, Mouton R, Hinchliffe RJ.","Anaesthesia","2021","0003-2409; 1365-2044; ","1122-1128","research support, non-u.s. gov't; review-article; review; journal article","Y","Y","Y","Y","N","Y",6,"Y","Y","N","Y","N","2020-11-18","2020-11-17","PMC8359324","8","76",NA
"37547273","MED","37547273","10.1016/j.lanepe.2023.100684","Real-life comparison of mortality in patients with SARS-CoV-2 infection at risk for clinical progression treated with molnupiravir or nirmatrelvir plus ritonavir during the Omicron era in Italy: a nationwide, cohort study.","Torti C, Olimpieri PP, Bonfanti P, Tascini C, Celant S, Tacconi D, Nicastri E, Tacconelli E, Cacopardo B, Perrella A, Buccoliero GB, Parruti G, Bassetti M, Biagetti C, Giacometti A, Erne EM, Frontuto M, Lanzafame M, Summa V, Spagnoli A, Vestri A, Di Perri G, Russo P, Palù G.","Lancet Reg Health Eur","2023","2666-7762","100684","research-article; journal article","Y","Y","Y","Y","N","Y",11,"Y","Y","N","Y","N","2023-08-08","2023-07-14","PMC10398591",NA,"31",NA
"36725811","MED","36725811","10.1007/s40801-023-00353-7","An Attempt to Replicate Randomized Trials of Diabetes Treatments Using a Japanese Administrative Claims and Health Checkup Database: A Feasibility Study.","Wakabayashi R, Hirano T, Koga T, Kuwatsuru R.","Drugs Real World Outcomes","2023","2199-1154; 2198-9788; ","235-247","research-article; journal article","Y","Y","Y","Y","N","Y",0,"Y","Y","N","Y","N","2023-02-03","2023-02-01","PMC10232688","2","10",NA
"34304682","MED","34304682","10.1080/17460441.2021.1960819","An overview of the preclinical discovery and development of bamlanivimab for the treatment of novel coronavirus infection (COVID-19): reasons for limited clinical use and lessons for the future.","Tuccori M, Convertino I, Ferraro S, Valdiserra G, Cappello E, Fini E, Focosi D.","Expert Opin Drug Discov","2021","1746-0441; 1746-045x; ","1403-1414","research-article; review; journal article","N","Y","Y","Y","N","N",9,"Y","Y","N","Y","Y","2021-07-27","2021-07-30","PMC8353660","12","16",NA
"38117882","MED","38117882","10.1126/sciadv.adj3747","Design and analysis heterogeneity in observational studies of COVID-19 booster effectiveness: A review and case study.","Meah S, Shi X, Fritsche LG, Salvatore M, Wagner A, Martin ET, Mukherjee B.","Sci Adv","2023","2375-2548","eadj3747","research-article; review; journal article","Y","Y","Y","Y","N","Y",1,"Y","Y","N","Y","N","2023-12-23","2023-12-20","PMC10732535","51","9",NA
"36106942","MED","36106942","10.1002/acr.25021","Association Between Change in Body Mass Index and Knee and Hip Replacements: A Survival Analysis of Seven to Ten Years Using Multicohort Data.","Salis Z, Sainsbury A.","Arthritis Care Res (Hoboken)","2023","2151-464x; 2151-4658; ","1340-1350","research support, non-u.s. gov't; research-article; multicenter study; journal article; research support, n.i.h., extramural","Y","Y","Y","Y","N","Y",11,"Y","Y","N","Y","N","2022-09-16","2023-01-05","PMC10953021","6","75",NA
"PMC8956201","PMC",NA,NA,"Government lockdown and mental health outcomes in the general population","Okazaki Y, Tsujimoto Y, Yamada K, Saka N, Ariie T, Taito S, Banno M, Kataoka Y, Watanabe N.","Cochrane Database Syst Rev","2022","1469-493x",NA,"systematic-review; review","N","Y","Y","Y","N","N",0,"N","Y","N","Y","N","2023-03-27","2022-01-01","PMC8956201","3","2022",NA
"37041016","MED","37041016","10.1136/bmj-2022-073312","Nirmatrelvir and risk of hospital admission or death in adults with covid-19: emulation of a randomized target trial using electronic health records.","Xie Y, Bowe B, Al-Aly Z.","BMJ","2023","0959-8138; 1756-1833; ","e073312","research-article; randomized controlled trial; journal article","Y","Y","Y","Y","N","Y",28,"Y","Y","N","Y","N","2023-04-13","2023-04-11","PMC10086514",NA,"381",NA
"36457651","MED","36457651","10.1016/j.eclinm.2022.101751","Clinical outcomes following discontinuation of renin-angiotensin-system inhibitors in patients with type 2 diabetes and advanced chronic kidney disease: A prospective cohort study.","Yang A, Shi M, Lau ESH, Wu H, Zhang X, Fan B, Kong APS, Luk AOY, Ma RCW, Chan JCN, Chow E.","EClinicalMedicine","2023","2589-5370","101751","research-article; journal article","Y","Y","Y","Y","N","Y",24,"Y","Y","N","Y","N","2022-12-04","2022-11-24","PMC9706514",NA,"55",NA
"34816745","MED","34816745","10.1161/jaha.121.022628","Effectiveness and Safety of NOAC Versus Warfarin in Patients With Atrial Fibrillation and Aortic Stenosis.","Melgaard L, Overvad TF, Jensen M, Christensen TD, Lip GYH, Larsen TB, Nielsen PB.","J Am Heart Assoc","2021","2047-9980","e022628","research support, non-u.s. gov't; research-article; journal article; observational study","Y","Y","Y","Y","N","Y",6,"Y","Y","N","Y","N","2021-12-01","2021-11-24","PMC9075348","23","10",NA
"36722806","MED","36722806","10.1097/ede.0000000000001562","Emulating a Target Trial of Interventions Initiated During Pregnancy with Healthcare Databases: The Example of COVID-19 Vaccination.","Hernández-Díaz S, Huybrechts KF, Chiu YH, Yland JJ, Bateman BT, Hernán MA.","Epidemiology","2023","1044-3983; 1531-5487; ","238-246","research-article; journal article; research support, n.i.h., extramural","Y","Y","Y","Y","N","Y",25,"Y","Y","N","Y","N","2023-02-01","2022-11-11","PMC9891154","2","34",NA
"35607984","MED","35607984","10.1177/0272989x221100799","Local Instrumental Variable Methods to Address Confounding and Heterogeneity when Using Electronic Health Records: An Application to Emergency Surgery.","Moler-Zapata S, Grieve R, Lugo-Palacios D, Hutchings A, Silverwood R, Keele L, Kircheis T, Cromwell D, Smart N, Hinchliffe R, O'Neill S.","Med Decis Making","2022","0272-989x; 1552-681x; ","1010-1026","research-article; journal article","Y","Y","Y","Y","N","Y",6,"Y","Y","N","Y","N","2022-05-24","2022-05-24","PMC9583279","8","42",NA
"36256630","MED","36256630","10.1371/journal.pone.0268103","Estimating the effect of cesarean delivery on long-term childhood health across two countries.","Keshet A, Rossman H, Shilo S, Barbash-Hazan S, Amit G, Bivas-Benita M, Yanover C, Girshovitz I, Akiva P, Ben-Haroush A, Hadar E, Wiznitzer A, Segal E.","PLoS One","2022","1932-6203","e0268103","research support, non-u.s. gov't; research-article; randomized controlled trial; journal article","Y","Y","Y","Y","N","Y",3,"Y","Y","N","Y","N","2022-10-19","2022-10-18","PMC9578586","10","17",NA
"35343998","MED","35343998","10.1001/jamainternmed.2022.0375","Association of Antipsychotic Drug Exposure in Pregnancy With Risk of Neurodevelopmental Disorders: A National Birth Cohort Study.","Straub L, Hernández-Díaz S, Bateman BT, Wisner KL, Gray KJ, Pennell PB, Lester B, McDougle CJ, Suarez EA, Zhu Y, Zakoul H, Mogun H, Huybrechts KF.","JAMA Intern Med","2022","2168-6106; 2168-6114; ","522-533","meta-analysis; research-article; journal article; research support, n.i.h., extramural","N","Y","Y","N","N","Y",26,"Y","Y","N","Y","N","2022-03-29","2022-05-01","PMC8961398","5","182",NA
